URL,Status Code,Content-Type,Parent URL,Input Line
https://www.bl.uk/catalogues-and-collections/digital-collections,404,text/html,https://library.soton.ac.uk/az/databases?a=b,170
https://www.bl.uk/bipc/dbandpubs/intpropres/index.html,404,text/html,https://library.soton.ac.uk/az/databases?a=b,174
https://www.bl.uk/social-welfare,404,text/html,https://library.soton.ac.uk/az/databases?a=b,183
https://www.bl.uk/sounds,404,text/html,https://library.soton.ac.uk/az/databases?a=b,189
https://www.bl.uk/business-and-management,404,text/html,https://library.soton.ac.uk/az/databases?a=b,200
https://www.bl.uk/manuscripts/,404,text/html,https://library.soton.ac.uk/az/databases?a=b,206
https://www.bl.uk/reshelp/bldept/music/,404,text/html,https://library.soton.ac.uk/az/databases?a=b,232
https://www.bl.uk/reshelp/findhelplang/german/germanaustrianexiles/germanaustrianexiles.html,404,text/html,https://library.soton.ac.uk/az/databases?a=g,612
https://www.hse.gov.uk/business/casestudy.htm,404,text/html,https://library.soton.ac.uk/az/databases?a=h,675
https://opendocs.ids.ac.uk/opendocs/handle/123456789/3,404,text/html;charset=UTF-8,https://library.soton.ac.uk/az/databases?a=i,699
https://www.archives.soton.ac.uk/jewish/,404,text/html; charset=utf-8,https://library.soton.ac.uk/az/databases?a=j,872
https://www.acm.org/publications/latex_style/,404,text/html;charset=UTF-8,https://library.soton.ac.uk/az/databases?a=l,970
https://www.edshare.soton.ac.uk/8893/,404,text/html; charset=utf-8,https://library.soton.ac.uk/az/databases?a=m,20
https://www.moviemail.com/,404,text/html;charset=utf-8,https://library.soton.ac.uk/az/databases?a=m,67
http://library.soton.ac.uk/tutorials/esbco,404,text/html; charset=UTF-8,https://library.soton.ac.uk/az/databases?a=p,275
https://datashare.ed.ac.uk/handle/10283/2345 ,404,text/html;charset=utf-8,https://library.soton.ac.uk/az/databases?a=s,355
https://www.bl.uk/catalogues-and-collections/digital-collections#,404,text/html,https://library.soton.ac.uk/az/databases?a=t,479
